session_id,timestamp,speed_mph,gps_lat,gps_lon,battery_pct,motor_temp_f,route_type
session_002,2025-03-01T08:08:06,6.33,34.019349,-118.218402,85.4,75.8,city
session_002,2025-03-01T08:08:07,3.64,34.019353,-118.218399,85.35,74.96,city
session_002,2025-03-01T08:08:08,2.3,34.019355,-118.218397,85.33,71.72,city
session_002,2025-03-01T08:08:09,3.02,34.019358,-118.218394,85.29,71.87,city
session_002,2025-03-01T08:08:10,2.4,34.01936,-118.218391,85.25,69.48,city
session_002,2025-03-01T08:08:11,1.8,34.019362,-118.218389,85.23,72.86,city
session_002,2025-03-01T08:08:12,0,34.019362,-118.218389,85.2,74.28,city
session_002,2025-03-01T08:08:13,2.39,34.019365,-118.218387,85.17,68.38,city
session_002,2025-03-01T08:08:14,1.26,34.019366,-118.218386,85.16,72.06,city
session_002,2025-03-01T08:08:15,0.62,34.019366,-118.218385,85.14,67.98,city
session_002,2025-03-01T08:08:16,0,34.019366,-118.218385,85.12,71.58,city
session_002,2025-03-01T08:08:17,0,34.019366,-118.218385,85.09,71.79,city
session_002,2025-03-01T08:08:18,0.09,34.019367,-118.218385,85.05,70.84,city
session_002,2025-03-01T08:08:19,2.21,34.019369,-118.218383,85.04,69.99,city
session_002,2025-03-01T08:08:20,3.13,34.019372,-118.21838,85.0,70.28,city
session_003,2025-03-01T08:00:01,0,34.066834,-118.20078,99.99,75.97,offroad
session_003,2025-03-01T08:00:02,1.13,34.066835,-118.200779,99.97,76.44,offroad
session_003,2025-03-01T08:00:03,0.51,34.066836,-118.200778,99.94,73.98,offroad
session_003,2025-03-01T08:00:04,1.47,34.066837,-118.200777,99.93,70.11,offroad
session_003,2025-03-01T08:00:05,3.01,34.06684,-118.200774,99.9,72.53,offroad
session_003,2025-03-01T08:00:06,3.72,34.066844,-118.20077,99.86,75.58,offroad
session_003,2025-03-01T08:00:07,3.92,34.066848,-118.200766,99.83,68.21,offroad
session_003,2025-03-01T08:00:08,1.98,34.06685,-118.200764,99.79,75.03,offroad
session_003,2025-03-01T08:00:09,2.44,34.066852,-118.200762,99.75,68.59,offroad
session_003,2025-03-01T08:00:10,4.11,34.066856,-118.200758,99.73,74.56,offroad
session_003,2025-03-01T08:00:11,6.8,34.066863,-118.200751,99.7,75.57,offroad
session_003,2025-03-01T08:00:12,8.63,34.066872,-118.200742,99.67,74.07,offroad
session_003,2025-03-01T08:00:13,7.45,34.066879,-118.200735,99.64,72.23,offroad
session_003,2025-03-01T08:00:14,8.59,34.066888,-118.200726,99.6,70.65,offroad
session_003,2025-03-01T08:00:15,8.79,34.066897,-118.200717,99.58,72.19,offroad
session_003,2025-03-01T08:00:16,10.43,34.066907,-118.200707,99.54,69.42,offroad
session_003,2025-03-01T08:00:17,10.64,34.066918,-118.200696,99.49,73.13,offroad
session_003,2025-03-01T08:00:18,12.26,34.06693,-118.200684,99.46,71.55,offroad
session_003,2025-03-01T08:00:19,12.36,34.066942,-118.200672,99.44,77.94,offroad
session_003,2025-03-01T08:00:20,13.83,34.066956,-118.200658,99.43,75.29,offroad
session_003,2025-03-01T08:00:21,15.27,34.066971,-118.200643,99.41,78.42,offroad
session_003,2025-03-01T08:00:22,14.8,34.066986,-118.200628,99.38,69.85,offroad
session_003,2025-03-01T08:00:23,14.76,34.067001,-118.200613,99.36,68.71,offroad
session_003,2025-03-01T08:00:24,11.84,34.067013,-118.200601,99.33,68.59,offroad
session_003,2025-03-01T08:00:25,9.13,34.067022,-118.200592,99.29,68.58,offroad
session_003,2025-03-01T08:00:26,10.78,34.067033,-118.200581,99.27,70.39,offroad
session_003,2025-03-01T08:00:27,12.77,34.067046,-118.200568,99.25,71.54,offroad
session_003,2025-03-01T08:00:28,12.8,34.067058,-118.200556,99.23,74.52,offroad
session_003,2025-03-01T08:00:29,15.25,34.067074,-118.20054,99.19,78.32,offroad
session_003,2025-03-01T08:00:30,12.64,34.067086,-118.200528,99.17,76.58,offroad
session_003,2025-03-01T08:00:31,14.88,34.067101,-118.200513,99.13,74.71,offroad
session_003,2025-03-01T08:00:32,13.31,34.067114,-118.2005,99.09,72.49,offroad
session_003,2025-03-01T08:00:33,12.04,34.067126,-118.200488,99.05,68.48,offroad
session_003,2025-03-01T08:00:34,10.59,34.067137,-118.200477,99.01,74.16,offroad
session_003,2025-03-01T08:00:35,10.35,34.067147,-118.200467,98.96,71.05,offroad
session_003,2025-03-01T08:00:36,12.98,34.06716,-118.200454,98.94,71.33,offroad
session_003,2025-03-01T08:00:37,12.64,34.067173,-118.200441,98.92,74.07,offroad
session_003,2025-03-01T08:00:38,10.45,34.067183,-118.200431,98.91,70.98,offroad
session_003,2025-03-01T08:00:39,10.72,34.067194,-118.20042,98.89,75.9,offroad
session_003,2025-03-01T08:00:40,10.61,34.067205,-118.200409,98.86,77.14,offroad
session_003,2025-03-01T08:00:41,11.68,34.067216,-118.200398,98.82,74.79,offroad
session_003,2025-03-01T08:00:42,13.86,34.06723,-118.200384,98.8,68.56,offroad
session_003,2025-03-01T08:00:43,14.73,34.067245,-118.200369,98.76,72.85,offroad
session_003,2025-03-01T08:00:44,14.49,34.06726,-118.200354,98.74,76.26,offroad
session_003,2025-03-01T08:00:45,14.3,34.067274,-118.20034,98.71,73.3,offroad
session_003,2025-03-01T08:00:46,13.03,34.067287,-118.200327,98.69,77.99,offroad
session_003,2025-03-01T08:00:47,12.71,34.0673,-118.200314,98.66,74.25,offroad
session_003,2025-03-01T08:00:48,15.4,34.067315,-118.200299,98.64,68.74,offroad
session_003,2025-03-01T08:00:49,18.08,34.067333,-118.200281,98.61,71.07,offroad
session_003,2025-03-01T08:00:50,20.6,34.067354,-118.20026,98.58,76.21,offroad
session_003,2025-03-01T08:00:51,17.65,34.067371,-118.200243,98.55,72.7,offroad
session_003,2025-03-01T08:00:52,18.38,34.06739,-118.200224,98.53,78.38,offroad
session_003,2025-03-01T08:00:53,16.7,34.067406,-118.200208,98.52,76.32,offroad
session_003,2025-03-01T08:00:54,17.52,34.067424,-118.20019,98.49,78.53,offroad
session_003,2025-03-01T08:00:55,18.07,34.067442,-118.200172,98.45,71.57,offroad
session_003,2025-03-01T08:00:56,15.87,34.067458,-118.200156,98.43,72.38,offroad
session_003,2025-03-01T08:00:57,15.18,34.067473,-118.200141,98.4,70.16,offroad
session_003,2025-03-01T08:00:58,17.5,34.067491,-118.200123,98.38,70.19,offroad
session_003,2025-03-01T08:00:59,15.9,34.067506,-118.200108,98.35,77.85,offroad
session_003,2025-03-01T08:01:00,16.19,34.067523,-118.200091,98.31,76.84,offroad
session_003,2025-03-01T08:01:01,15.01,34.067538,-118.200076,98.27,74.79,offroad
session_003,2025-03-01T08:01:02,15.8,34.067553,-118.200061,98.23,73.58,offroad
session_003,2025-03-01T08:01:03,14.05,34.067567,-118.200047,98.2,76.21,offroad
session_003,2025-03-01T08:01:04,15.28,34.067583,-118.200031,98.18,72.42,offroad
session_003,2025-03-01T08:01:05,12.32,34.067595,-118.200019,98.14,75.45,offroad
session_003,2025-03-01T08:01:06,13.71,34.067609,-118.200005,98.12,72.16,offroad
session_003,2025-03-01T08:01:07,14.06,34.067623,-118.199991,98.07,75.06,offroad
session_003,2025-03-01T08:01:08,14.4,34.067637,-118.199977,98.04,76.5,offroad
session_003,2025-03-01T08:01:09,15.02,34.067652,-118.199962,98.02,75.58,offroad
session_003,2025-03-01T08:01:10,15.89,34.067668,-118.199946,98.0,71.49,offroad
session_003,2025-03-01T08:01:11,17.28,34.067685,-118.199929,97.98,70.92,offroad
session_003,2025-03-01T08:01:12,16.11,34.067702,-118.199912,97.96,78.56,offroad
session_003,2025-03-01T08:01:13,19.03,34.067721,-118.199893,97.92,74.52,offroad
session_003,2025-03-01T08:01:14,16.91,34.067737,-118.199876,97.91,76.31,offroad
session_003,2025-03-01T08:01:15,16.63,34.067754,-118.19986,97.88,72.16,offroad
session_003,2025-03-01T08:01:16,16.37,34.06777,-118.199844,97.84,70.72,offroad
session_003,2025-03-01T08:01:17,18.14,34.067789,-118.199825,97.8,68.83,offroad
session_003,2025-03-01T08:01:18,18.9,34.067808,-118.199806,97.75,70.17,offroad
session_003,2025-03-01T08:01:19,18.33,34.067826,-118.199788,97.72,77.01,offroad
session_003,2025-03-01T08:01:20,17.97,34.067844,-118.19977,97.71,69.06,offroad
session_003,2025-03-01T08:01:21,20.44,34.067864,-118.19975,97.68,70.37,offroad
session_003,2025-03-01T08:01:22,20.92,34.067885,-118.199729,97.64,77.42,offroad
session_003,2025-03-01T08:01:23,19.77,34.067905,-118.199709,97.59,71.25,offroad
session_003,2025-03-01T08:01:24,20.5,34.067925,-118.199689,97.57,76.0,offroad
session_003,2025-03-01T08:01:25,20.56,34.067946,-118.199668,97.52,78.63,offroad
session_003,2025-03-01T08:01:26,18.42,34.067964,-118.19965,97.49,76.63,offroad
session_003,2025-03-01T08:01:27,19.57,34.067984,-118.19963,97.45,75.99,offroad
session_003,2025-03-01T08:01:28,18.96,34.068003,-118.199611,97.43,74.51,offroad
session_003,2025-03-01T08:01:29,18.52,34.068021,-118.199593,97.4,77.38,offroad
session_003,2025-03-01T08:01:30,21.02,34.068042,-118.199571,97.37,76.16,offroad
session_003,2025-03-01T08:01:31,20.92,34.068063,-118.199551,97.35,78.38,offroad
session_003,2025-03-01T08:01:32,23.37,34.068087,-118.199527,97.3,70.92,offroad
session_003,2025-03-01T08:01:33,25,34.068112,-118.199502,97.26,70.8,offroad
session_003,2025-03-01T08:01:34,24.38,34.068136,-118.199478,97.23,73.42,offroad
session_003,2025-03-01T08:01:35,25,34.068161,-118.199453,97.2,71.9,offroad
session_003,2025-03-01T08:01:36,22.3,34.068183,-118.199431,97.18,76.57,offroad
session_003,2025-03-01T08:01:37,24.38,34.068208,-118.199406,97.16,70.58,offroad
session_003,2025-03-01T08:01:38,25,34.068233,-118.199381,97.13,71.9,offroad
session_003,2025-03-01T08:01:39,25,34.068258,-118.199356,97.12,74.46,offroad
session_003,2025-03-01T08:01:40,25,34.068283,-118.199331,97.09,75.19,offroad
session_003,2025-03-01T08:01:41,25,34.068308,-118.199306,97.07,70.28,offroad
session_003,2025-03-01T08:01:42,25,34.068333,-118.199281,97.05,73.71,offroad
session_003,2025-03-01T08:01:43,23.68,34.068357,-118.199257,97.0,79.15,offroad
session_003,2025-03-01T08:01:44,25,34.068382,-118.199232,96.96,70.45,offroad
session_003,2025-03-01T08:01:45,25,34.068407,-118.199207,96.94,73.18,offroad
session_003,2025-03-01T08:01:46,25,34.068432,-118.199182,96.91,70.9,offroad
session_003,2025-03-01T08:01:47,25,34.068457,-118.199157,96.87,77.31,offroad
session_003,2025-03-01T08:01:48,23.33,34.06848,-118.199134,96.84,70.5,offroad
session_003,2025-03-01T08:01:49,20.73,34.068501,-118.199113,96.82,73.55,offroad
session_003,2025-03-01T08:01:50,21.94,34.068523,-118.199091,96.78,70.61,offroad
session_003,2025-03-01T08:01:51,24.33,34.068547,-118.199067,96.75,75.31,offroad
session_003,2025-03-01T08:01:52,24.95,34.068572,-118.199042,96.73,78.13,offroad
session_003,2025-03-01T08:01:53,25,34.068597,-118.199017,96.7,75.05,offroad
session_003,2025-03-01T08:01:54,25,34.068622,-118.198992,96.66,70.93,offroad
session_003,2025-03-01T08:01:55,25,34.068647,-118.198967,96.63,75.45,offroad
session_003,2025-03-01T08:01:56,25,34.068672,-118.198942,96.61,73.61,offroad
session_003,2025-03-01T08:01:57,22.65,34.068694,-118.19892,96.56,69.92,offroad
session_003,2025-03-01T08:01:58,23.19,34.068718,-118.198896,96.55,71.44,offroad
session_003,2025-03-01T08:01:59,22.54,34.06874,-118.198874,96.52,78.76,offroad
session_003,2025-03-01T08:02:00,23.0,34.068763,-118.198851,96.49,77.93,offroad
session_003,2025-03-01T08:02:01,21.78,34.068785,-118.198829,96.47,77.26,offroad
session_003,2025-03-01T08:02:02,24.07,34.068809,-118.198805,96.43,78.79,offroad
session_003,2025-03-01T08:02:03,25,34.068834,-118.19878,96.41,78.52,offroad
session_003,2025-03-01T08:02:04,25,34.068859,-118.198755,96.37,70.91,offroad
session_003,2025-03-01T08:02:05,22.37,34.068881,-118.198733,96.32,75.22,offroad
session_003,2025-03-01T08:02:06,23.89,34.068905,-118.198709,96.28,73.46,offroad
session_003,2025-03-01T08:02:07,21.01,34.068926,-118.198688,96.24,75.26,offroad
session_003,2025-03-01T08:02:08,18.61,34.068945,-118.198669,96.22,71.87,offroad
session_003,2025-03-01T08:02:09,18.54,34.068963,-118.198651,96.19,75.25,offroad
session_003,2025-03-01T08:02:10,17.27,34.068981,-118.198633,96.17,75.59,offroad
session_003,2025-03-01T08:02:11,19.93,34.069001,-118.198613,96.14,73.31,offroad
session_003,2025-03-01T08:02:12,20.12,34.069021,-118.198593,96.12,72.0,offroad
session_003,2025-03-01T08:02:13,18.95,34.06904,-118.198574,96.1,71.47,offroad
session_003,2025-03-01T08:02:14,21.73,34.069061,-118.198553,96.08,72.54,offroad
session_003,2025-03-01T08:02:15,21.04,34.069082,-118.198532,96.06,75.6,offroad
session_003,2025-03-01T08:02:16,21.15,34.069104,-118.19851,96.04,69.17,offroad
session_003,2025-03-01T08:02:17,21.15,34.069125,-118.198489,96.01,70.19,offroad
session_003,2025-03-01T08:02:18,21.19,34.069146,-118.198468,95.98,76.05,offroad
session_003,2025-03-01T08:02:19,18.48,34.069164,-118.19845,95.93,72.3,offroad
session_003,2025-03-01T08:02:20,18.81,34.069183,-118.198431,95.9,71.66,offroad
session_003,2025-03-01T08:02:21,16.39,34.0692,-118.198414,95.86,75.87,offroad
session_003,2025-03-01T08:02:22,13.64,34.069213,-118.198401,95.82,75.45,offroad
session_003,2025-03-01T08:02:23,15.59,34.069229,-118.198385,95.79,73.07,offroad
session_003,2025-03-01T08:02:24,17.5,34.069246,-118.198368,95.76,77.24,offroad
session_003,2025-03-01T08:02:25,15.08,34.069261,-118.198353,95.75,73.36,offroad
session_003,2025-03-01T08:02:26,14.94,34.069276,-118.198338,95.74,69.22,offroad
session_003,2025-03-01T08:02:27,15.25,34.069292,-118.198322,95.7,75.69,offroad
session_003,2025-03-01T08:02:28,17.22,34.069309,-118.198305,95.65,72.75,offroad
session_003,2025-03-01T08:02:29,16.47,34.069325,-118.198289,95.6,68.74,offroad
session_003,2025-03-01T08:02:30,18.28,34.069344,-118.19827,95.58,75.66,offroad
session_003,2025-03-01T08:02:31,18.01,34.069362,-118.198252,95.54,69.32,offroad
session_003,2025-03-01T08:02:32,17.31,34.069379,-118.198235,95.52,77.45,offroad
session_003,2025-03-01T08:02:33,16.51,34.069395,-118.198219,95.49,76.49,offroad
session_003,2025-03-01T08:02:34,13.61,34.069409,-118.198205,95.48,70.07,offroad
session_003,2025-03-01T08:02:35,12.87,34.069422,-118.198192,95.46,69.08,offroad
session_003,2025-03-01T08:02:36,12.21,34.069434,-118.19818,95.42,71.91,offroad
session_003,2025-03-01T08:02:37,12.85,34.069447,-118.198167,95.39,73.46,offroad
session_003,2025-03-01T08:02:38,10.92,34.069458,-118.198156,95.35,69.71,offroad
session_003,2025-03-01T08:02:39,11.92,34.06947,-118.198144,95.3,76.46,offroad
session_003,2025-03-01T08:02:40,12.97,34.069483,-118.198131,95.29,74.97,offroad
session_003,2025-03-01T08:02:41,11.31,34.069494,-118.19812,95.26,74.6,offroad
session_003,2025-03-01T08:02:42,10.62,34.069505,-118.198109,95.22,77.6,offroad
session_003,2025-03-01T08:02:43,13.58,34.069518,-118.198096,95.18,73.63,offroad
session_003,2025-03-01T08:02:44,12.92,34.069531,-118.198083,95.14,77.73,offroad
session_003,2025-03-01T08:02:45,15.39,34.069547,-118.198067,95.1,76.17,offroad
session_003,2025-03-01T08:02:46,18.04,34.069565,-118.198049,95.09,69.53,offroad
session_003,2025-03-01T08:02:47,17.03,34.069582,-118.198032,95.07,74.3,offroad
session_003,2025-03-01T08:02:48,17.93,34.0696,-118.198014,95.03,71.69,offroad
session_003,2025-03-01T08:02:49,16.03,34.069616,-118.197998,95.01,72.94,offroad
session_003,2025-03-01T08:02:50,14.32,34.06963,-118.197984,94.96,78.4,offroad
session_003,2025-03-01T08:02:51,16.02,34.069646,-118.197968,94.93,68.77,offroad
session_003,2025-03-01T08:02:52,17.56,34.069664,-118.19795,94.89,76.48,offroad
session_003,2025-03-01T08:02:53,17.26,34.069681,-118.197933,94.87,71.91,offroad
session_003,2025-03-01T08:02:54,16.62,34.069697,-118.197917,94.83,77.01,offroad
session_003,2025-03-01T08:02:55,15.59,34.069713,-118.197901,94.81,71.71,offroad
session_003,2025-03-01T08:02:56,18.17,34.069731,-118.197883,94.76,77.87,offroad
session_003,2025-03-01T08:02:57,15.24,34.069746,-118.197868,94.74,77.3,offroad
session_003,2025-03-01T08:02:58,13.51,34.06976,-118.197854,94.71,70.33,offroad
session_003,2025-03-01T08:02:59,11.09,34.069771,-118.197843,94.67,71.77,offroad
session_003,2025-03-01T08:03:00,9.97,34.069781,-118.197833,94.62,74.65,offroad
session_003,2025-03-01T08:03:01,9.13,34.06979,-118.197824,94.58,76.1,offroad
session_003,2025-03-01T08:03:02,11.55,34.069802,-118.197812,94.56,68.23,offroad
session_003,2025-03-01T08:03:03,13.06,34.069815,-118.197799,94.53,74.39,offroad
session_003,2025-03-01T08:03:04,13.25,34.069828,-118.197786,94.48,71.2,offroad
session_003,2025-03-01T08:03:05,13.58,34.069842,-118.197772,94.44,76.51,offroad
session_003,2025-03-01T08:03:06,16.45,34.069858,-118.197756,94.4,72.74,offroad
session_003,2025-03-01T08:03:07,18.14,34.069876,-118.197738,94.35,69.33,offroad
session_003,2025-03-01T08:03:08,17.59,34.069894,-118.19772,94.33,70.26,offroad
session_003,2025-03-01T08:03:09,15.14,34.069909,-118.197705,94.3,77.77,offroad
session_003,2025-03-01T08:03:10,16.36,34.069925,-118.197689,94.29,69.63,offroad
session_003,2025-03-01T08:03:11,18.37,34.069944,-118.19767,94.26,77.9,offroad
session_003,2025-03-01T08:03:12,18.75,34.069962,-118.197652,94.24,76.85,offroad
session_003,2025-03-01T08:03:13,20.0,34.069982,-118.197632,94.2,75.51,offroad
session_003,2025-03-01T08:03:14,19.48,34.070002,-118.197612,94.18,78.16,offroad
session_003,2025-03-01T08:03:15,17.85,34.07002,-118.197594,94.15,75.79,offroad
session_003,2025-03-01T08:03:16,17.54,34.070037,-118.197577,94.11,77.68,offroad
session_003,2025-03-01T08:03:17,15.63,34.070053,-118.197561,94.09,69.14,offroad
session_003,2025-03-01T08:03:18,15.2,34.070068,-118.197546,94.06,78.19,offroad
session_003,2025-03-01T08:03:19,17.41,34.070085,-118.197529,94.02,74.68,offroad
session_003,2025-03-01T08:03:20,18.18,34.070104,-118.19751,94.0,74.64,offroad
session_003,2025-03-01T08:03:21,16.14,34.07012,-118.197494,93.97,75.49,offroad
session_003,2025-03-01T08:03:22,14.01,34.070134,-118.19748,93.93,73.08,offroad
session_003,2025-03-01T08:03:23,16.47,34.07015,-118.197464,93.89,74.19,offroad
session_003,2025-03-01T08:03:24,17.28,34.070168,-118.197446,93.86,70.47,offroad
session_003,2025-03-01T08:03:25,16.13,34.070184,-118.19743,93.85,76.54,offroad
session_003,2025-03-01T08:03:26,15.57,34.070199,-118.197415,93.8,73.46,offroad
session_003,2025-03-01T08:03:27,16.01,34.070215,-118.197399,93.76,76.1,offroad
session_003,2025-03-01T08:03:28,15.27,34.070231,-118.197383,93.74,68.57,offroad
session_003,2025-03-01T08:03:29,12.76,34.070243,-118.197371,93.71,75.02,offroad
session_003,2025-03-01T08:03:30,12.46,34.070256,-118.197358,93.68,68.93,offroad
session_003,2025-03-01T08:03:31,14.49,34.07027,-118.197344,93.65,77.67,offroad
session_003,2025-03-01T08:03:32,12.31,34.070283,-118.197331,93.61,74.46,offroad
session_003,2025-03-01T08:03:33,13.32,34.070296,-118.197318,93.6,77.78,offroad
session_003,2025-03-01T08:03:34,12.68,34.070309,-118.197305,93.56,75.18,offroad
session_003,2025-03-01T08:03:35,11.03,34.07032,-118.197294,93.54,71.76,offroad
session_003,2025-03-01T08:03:36,8.08,34.070328,-118.197286,93.5,77.1,offroad
session_003,2025-03-01T08:03:37,10.42,34.070338,-118.197276,93.46,69.97,offroad
session_003,2025-03-01T08:03:38,11.98,34.07035,-118.197264,93.42,75.23,offroad
session_003,2025-03-01T08:03:39,14.09,34.070364,-118.19725,93.38,69.61,offroad
session_003,2025-03-01T08:03:40,11.2,34.070375,-118.197239,93.36,71.31,offroad
session_003,2025-03-01T08:03:41,11.45,34.070387,-118.197227,93.33,70.52,offroad
session_003,2025-03-01T08:03:42,12.78,34.0704,-118.197214,93.31,72.18,offroad
session_003,2025-03-01T08:03:43,11.87,34.070411,-118.197202,93.27,76.1,offroad
session_003,2025-03-01T08:03:44,9.97,34.070421,-118.197193,93.25,69.4,offroad
session_003,2025-03-01T08:03:45,10.4,34.070432,-118.197182,93.22,70.09,offroad
session_003,2025-03-01T08:03:46,12.78,34.070445,-118.197169,93.18,75.01,offroad
session_003,2025-03-01T08:03:47,11.88,34.070456,-118.197157,93.14,72.24,offroad
session_003,2025-03-01T08:03:48,14.57,34.070471,-118.197143,93.11,68.73,offroad
session_003,2025-03-01T08:03:49,12.64,34.070484,-118.19713,93.1,77.51,offroad
session_003,2025-03-01T08:03:50,12.35,34.070496,-118.197118,93.08,71.85,offroad
session_003,2025-03-01T08:03:51,12.19,34.070508,-118.197106,93.04,76.82,offroad
session_003,2025-03-01T08:03:52,11.8,34.07052,-118.197094,93.03,73.99,offroad
session_003,2025-03-01T08:03:53,13.67,34.070534,-118.19708,92.99,76.13,offroad
session_003,2025-03-01T08:03:54,14.72,34.070548,-118.197066,92.94,72.34,offroad
session_003,2025-03-01T08:03:55,16.25,34.070565,-118.197049,92.92,69.42,offroad
session_003,2025-03-01T08:03:56,15.57,34.07058,-118.197034,92.89,71.85,offroad
session_003,2025-03-01T08:03:57,15.31,34.070596,-118.197018,92.85,77.32,offroad
session_003,2025-03-01T08:03:58,14.42,34.07061,-118.197004,92.83,73.03,offroad
session_003,2025-03-01T08:03:59,14.34,34.070624,-118.19699,92.78,75.4,offroad
session_003,2025-03-01T08:04:00,15.36,34.07064,-118.196974,92.76,74.52,offroad
session_003,2025-03-01T08:04:01,13.47,34.070653,-118.196961,92.73,73.5,offroad
session_003,2025-03-01T08:04:02,15.56,34.070669,-118.196945,92.69,73.06,offroad
session_003,2025-03-01T08:04:03,17.31,34.070686,-118.196928,92.68,73.88,offroad
session_003,2025-03-01T08:04:04,14.44,34.0707,-118.196913,92.64,75.02,offroad
session_003,2025-03-01T08:04:05,13.93,34.070714,-118.1969,92.61,74.21,offroad
session_003,2025-03-01T08:04:06,11.51,34.070726,-118.196888,92.57,77.06,offroad
session_003,2025-03-01T08:04:07,13.1,34.070739,-118.196875,92.53,73.36,offroad
session_003,2025-03-01T08:04:08,15.02,34.070754,-118.19686,92.51,69.35,offroad
session_003,2025-03-01T08:04:09,14.75,34.070769,-118.196845,92.46,73.91,offroad
session_003,2025-03-01T08:04:10,17.04,34.070786,-118.196828,92.44,69.64,offroad
session_003,2025-03-01T08:04:11,14.6,34.0708,-118.196814,92.4,76.45,offroad
session_003,2025-03-01T08:04:12,17.04,34.070817,-118.196797,92.37,75.18,offroad
session_003,2025-03-01T08:04:13,18.69,34.070836,-118.196778,92.35,69.38,offroad
session_003,2025-03-01T08:04:14,20.09,34.070856,-118.196758,92.34,76.9,offroad
session_003,2025-03-01T08:04:15,21.83,34.070878,-118.196736,92.31,70.68,offroad
session_003,2025-03-01T08:04:16,19.83,34.070898,-118.196716,92.28,75.85,offroad
session_003,2025-03-01T08:04:17,20.85,34.070919,-118.196695,92.24,75.35,offroad
session_003,2025-03-01T08:04:18,20.16,34.070939,-118.196675,92.21,73.03,offroad
session_003,2025-03-01T08:04:19,20.37,34.070959,-118.196655,92.19,76.47,offroad
session_003,2025-03-01T08:04:20,17.78,34.070977,-118.196637,92.17,77.31,offroad
session_003,2025-03-01T08:04:21,18.45,34.070995,-118.196618,92.15,73.11,offroad
session_003,2025-03-01T08:04:22,19.29,34.071015,-118.196599,92.13,77.83,offroad
session_003,2025-03-01T08:04:23,17.95,34.071033,-118.196581,92.11,72.54,offroad
session_003,2025-03-01T08:04:24,15.34,34.071048,-118.196566,92.1,70.04,offroad
session_003,2025-03-01T08:04:25,14.15,34.071062,-118.196552,92.08,70.28,offroad
session_003,2025-03-01T08:04:26,12.83,34.071075,-118.196539,92.04,68.52,offroad
session_003,2025-03-01T08:04:27,11.81,34.071087,-118.196527,92.03,69.37,offroad
session_003,2025-03-01T08:04:28,11.33,34.071098,-118.196516,91.99,70.86,offroad
session_003,2025-03-01T08:04:29,9.7,34.071108,-118.196506,91.94,72.88,offroad
session_003,2025-03-01T08:04:30,12.17,34.07112,-118.196494,91.89,75.74,offroad
session_003,2025-03-01T08:04:31,13.14,34.071133,-118.196481,91.86,77.33,offroad
session_003,2025-03-01T08:04:32,12.24,34.071145,-118.196469,91.84,72.24,offroad
session_003,2025-03-01T08:04:33,11.55,34.071157,-118.196457,91.83,76.63,offroad
session_003,2025-03-01T08:04:34,10.34,34.071167,-118.196447,91.78,77.35,offroad
session_003,2025-03-01T08:04:35,8.08,34.071175,-118.196439,91.75,72.97,offroad
session_003,2025-03-01T08:04:36,5.16,34.071181,-118.196433,91.74,73.02,offroad
session_003,2025-03-01T08:04:37,8.14,34.071189,-118.196425,91.72,73.79,offroad
session_003,2025-03-01T08:04:38,7.79,34.071197,-118.196417,91.7,74.32,offroad
session_003,2025-03-01T08:04:39,6.69,34.071203,-118.196411,91.66,73.35,offroad
session_003,2025-03-01T08:04:40,7.42,34.071211,-118.196403,91.63,70.14,offroad
session_003,2025-03-01T08:04:41,7.23,34.071218,-118.196396,91.58,77.41,offroad
session_003,2025-03-01T08:04:42,8.61,34.071226,-118.196388,91.57,74.66,offroad
session_003,2025-03-01T08:04:43,9.03,34.071235,-118.196378,91.54,75.07,offroad
session_003,2025-03-01T08:04:44,6.27,34.071242,-118.196372,91.49,76.62,offroad
session_003,2025-03-01T08:04:45,8.5,34.07125,-118.196364,91.48,77.71,offroad
session_003,2025-03-01T08:04:46,9.21,34.071259,-118.196354,91.43,76.23,offroad
session_003,2025-03-01T08:04:47,10.5,34.07127,-118.196344,91.41,77.64,offroad
session_003,2025-03-01T08:04:48,8.91,34.071279,-118.196335,91.39,76.06,offroad
session_003,2025-03-01T08:04:49,10.28,34.071289,-118.196325,91.36,68.74,offroad
session_003,2025-03-01T08:04:50,12.27,34.071301,-118.196313,91.34,71.45,offroad
session_003,2025-03-01T08:04:51,12.88,34.071314,-118.1963,91.31,77.83,offroad
session_003,2025-03-01T08:04:52,13.22,34.071328,-118.196286,91.29,69.52,offroad
session_003,2025-03-01T08:04:53,12.1,34.07134,-118.196274,91.26,74.48,offroad
session_003,2025-03-01T08:04:54,13.26,34.071353,-118.196261,91.23,68.63,offroad
session_003,2025-03-01T08:04:55,10.9,34.071364,-118.19625,91.18,72.63,offroad
session_003,2025-03-01T08:04:56,8.99,34.071373,-118.196241,91.17,75.88,offroad
session_003,2025-03-01T08:04:57,6.58,34.071379,-118.196235,91.13,75.74,offroad
session_003,2025-03-01T08:04:58,6.38,34.071386,-118.196228,91.11,76.83,offroad
session_003,2025-03-01T08:04:59,7.51,34.071393,-118.196221,91.07,72.91,offroad
session_003,2025-03-01T08:05:00,10.46,34.071404,-118.19621,91.02,68.18,offroad
session_003,2025-03-01T08:05:01,10.29,34.071414,-118.1962,90.99,75.5,offroad
session_003,2025-03-01T08:05:02,10.1,34.071424,-118.19619,90.97,68.87,offroad
session_003,2025-03-01T08:05:03,11.55,34.071436,-118.196178,90.95,70.01,offroad
